Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Recency,Frequency,Monetary,Cluster
7.0,9.0,4,4,2,2,2,0,3.0,150.0,0,3.0,7.0,150.0,2
1.0,25.0,2,2,3,0,4,0,3.0,187.32,0,3.0,1.0,187.32,2
8.0,17.0,4,4,3,0,3,1,1.0,147.2,0,1.0,8.0,147.2,2
9.0,21.0,3,4,1,2,2,0,0.0,112.32,0,0.0,9.0,112.32,2
17.0,9.0,5,0,1,1,2,0,3.0,226.69,1,3.0,17.0,226.69,0
9.0,15.0,4,3,3,2,2,0,8.0,122.06,0,8.0,9.0,122.06,1
7.0,12.0,5,4,1,1,3,0,3.0,154.11,0,3.0,7.0,154.11,2
16.0,16.0,4,4,1,2,3,0,9.0,161.73,0,9.0,16.0,161.73,1
3.0,16.0,4,2,3,1,2,0,4.0,165.78,0,4.0,3.0,165.78,2
11.0,8.0,3,4,1,2,6,1,2.0,139.44,0,2.0,11.0,139.44,2
11.0,14.0,3,3,5,2,4,0,0.0,126.19,0,0.0,11.0,126.19,2
13.0,11.0,4,0,5,0,6,1,12.0,204.75,0,12.0,13.0,204.75,1
17.0,22.0,5,1,3,1,3,0,12.0,301.03,0,12.0,17.0,301.03,3
11.0,12.0,5,2,1,1,8,1,9.0,153.29,0,9.0,11.0,153.29,1
7.0,15.0,4,2,3,2,4,1,1.0,188.88,0,1.0,7.0,188.88,2
6.0,12.0,5,2,4,1,5,0,6.0,183.78,0,6.0,6.0,183.78,1
11.0,10.0,3,3,3,1,8,0,0.0,133.06,0,0.0,11.0,133.06,2
15.0,32.0,3,0,5,1,4,1,0.0,231.91000000000005,0,0.0,15.0,231.91000000000005,0
13.0,35.0,5,2,5,2,5,0,4.0,167.84,1,4.0,13.0,167.84,0
6.0,12.0,4,4,4,2,4,0,8.0,152.18,0,8.0,6.0,152.18,1
7.0,8.0,3,2,1,2,2,0,4.0,162.74,0,4.0,7.0,162.74,2
0.0,13.0,5,2,3,2,2,1,6.0,160.74,1,6.0,0.0,160.74,2
16.0,9.0,5,2,2,2,5,0,1.0,192.81,0,1.0,16.0,192.81,0
5.0,17.0,4,2,1,1,4,1,5.0,190.83,0,5.0,5.0,190.83,2
19.0,8.0,3,0,1,1,5,1,3.0,203.68,0,3.0,19.0,203.68,0
9.0,22.0,3,3,3,2,2,0,4.0,121.44,0,4.0,9.0,121.44,2
0.0,13.0,4,2,5,2,9,0,7.0,168.11,0,7.0,0.0,168.11,1
20.0,31.0,4,4,1,2,3,0,1.0,150.87,1,1.0,20.0,150.87,0
8.0,7.0,4,2,4,1,3,0,4.0,168.25,0,4.0,8.0,168.25,2
12.0,8.0,4,2,1,1,9,0,4.0,152.04,0,4.0,12.0,152.04,2
1.0,8.0,4,4,3,1,3,0,2.0,137.23,0,2.0,1.0,137.23,2
4.0,13.0,3,0,5,1,3,0,2.0,196.37,0,2.0,4.0,196.37,2
9.0,7.0,5,4,5,2,3,0,3.0,149.5,0,3.0,9.0,149.5,2
12.0,16.0,5,4,4,0,2,0,3.0,153.99,0,3.0,12.0,153.99,2
25.0,7.0,4,4,2,0,3,0,1.0,152.23,0,1.0,25.0,152.23,0
6.0,14.0,4,2,1,1,6,0,3.0,217.04,0,3.0,6.0,217.04,2
21.0,9.0,4,1,1,1,3,1,1.0,292.52,0,1.0,21.0,292.52,3
7.0,8.0,1,3,1,1,1,1,2.0,129.32,0,2.0,7.0,129.32,2
9.0,31.0,5,3,3,2,2,0,1.0,122.93,1,1.0,9.0,122.93,2
7.0,12.0,3,2,3,2,2,0,10.0,148.09,0,10.0,7.0,148.09,1
3.0,16.0,3,0,3,2,10,0,2.0,196.67,0,2.0,3.0,196.67,2
0.0,9.0,3,3,5,2,1,0,4.0,131.02,1,4.0,0.0,131.02,2
1.0,13.0,2,4,5,1,3,1,1.0,141.01,1,1.0,1.0,141.01,2
13.0,8.0,3,2,4,1,4,0,10.0,156.77,0,10.0,13.0,156.77,1
0.0,8.0,3,3,4,1,10,0,2.0,134.68,0,2.0,0.0,134.68,2
9.0,30.0,3,3,4,2,2,0,4.0,121.77,0,4.0,9.0,121.77,2
17.0,11.0,4,3,3,2,4,0,3.0,131.62,0,3.0,17.0,131.62,0
8.0,14.0,4,3,5,2,2,0,2.0,124.5,0,2.0,8.0,124.5,2
0.0,14.0,5,3,3,1,1,0,0.0,123.51,1,0.0,0.0,123.51,2
14.0,15.0,4,2,1,1,5,1,3.0,165.69,0,3.0,14.0,165.69,0
1.0,7.0,5,0,3,1,7,0,3.0,231.09,1,3.0,1.0,231.09,2
9.0,9.0,6,5,4,2,4,1,12.0,313.24,1,12.0,9.0,313.24,3
0.0,15.0,4,3,5,2,8,0,3.0,134.07,1,3.0,0.0,134.07,2
20.0,33.0,5,2,4,2,10,0,3.0,204.91,0,3.0,20.0,204.91,0
17.0,16.0,3,2,1,1,3,1,3.0,164.65,0,3.0,17.0,164.65,0
17.0,35.0,2,4,3,2,6,0,3.0,172.39,0,3.0,17.0,172.39,0
1.0,17.0,4,0,3,1,8,0,3.0,225.48,1,3.0,1.0,225.48,2
16.0,12.0,4,0,4,2,11,1,3.0,209.46,1,3.0,16.0,209.46,0
0.0,10.0,5,0,2,0,2,0,8.0,204.0,1,8.0,0.0,204.0,1
1.0,17.0,5,4,3,2,3,0,3.0,151.25,1,3.0,1.0,151.25,2
0.0,6.0,3,4,4,1,2,0,4.0,138.16,0,4.0,0.0,138.16,2
20.0,7.0,4,5,2,1,11,0,3.0,321.27,0,3.0,20.0,321.27,3
21.0,21.0,4,2,5,2,4,0,8.0,174.6,0,8.0,21.0,174.6,0
29.0,15.0,4,1,3,1,4,1,3.0,272.56,0,3.0,29.0,272.56,3
23.0,7.0,4,4,5,1,4,0,3.0,160.8,0,3.0,23.0,160.8,0
13.0,15.0,3,0,3,2,10,0,13.0,234.99,0,13.0,13.0,234.99,1
6.0,13.0,4,4,3,2,5,0,5.0,155.38,0,5.0,6.0,155.38,2
4.0,14.0,4,4,5,2,5,1,4.0,146.66,1,4.0,4.0,146.66,2
9.0,6.0,3,3,4,2,2,0,1.0,120.96,0,1.0,9.0,120.96,2
5.0,9.0,5,2,5,0,5,0,1.0,189.1,0,1.0,5.0,189.1,2
6.0,15.0,5,2,3,2,9,0,3.0,153.46,1,3.0,6.0,153.46,2
3.0,10.0,4,2,4,1,2,1,7.0,152.09,0,7.0,3.0,152.09,1
5.0,14.0,1,2,3,0,6,0,3.0,151.75,0,3.0,5.0,151.75,2
1.0,6.0,5,4,3,2,3,0,3.0,155.33,0,3.0,1.0,155.33,2
11.0,17.0,4,4,5,1,2,1,4.0,152.82,0,4.0,11.0,152.82,2
10.0,25.0,3,0,4,2,2,1,9.0,176.42,0,9.0,10.0,176.42,1
27.0,9.0,5,1,1,1,4,0,8.0,279.27,0,8.0,27.0,279.27,3
11.0,14.0,4,3,4,2,2,0,3.0,124.4,0,3.0,11.0,124.4,2
1.0,10.0,4,4,5,2,2,0,5.0,156.02,1,5.0,1.0,156.02,2
27.0,13.0,4,2,1,2,4,0,3.0,149.5,0,3.0,27.0,149.5,0
5.0,16.0,3,2,1,2,2,0,8.0,153.96,0,8.0,5.0,153.96,1
17.0,6.0,4,2,3,2,5,0,2.0,159.85,0,2.0,17.0,159.85,0
28.0,14.0,4,1,4,1,2,1,0.0,235.77,0,0.0,28.0,235.77,0
6.0,17.0,4,2,1,2,3,0,9.0,178.96,0,9.0,6.0,178.96,1
1.0,7.0,5,4,4,2,3,0,1.0,153.36,0,1.0,1.0,153.36,2
3.0,28.0,3,0,5,1,1,0,8.0,184.12,0,8.0,3.0,184.12,1
9.0,23.0,5,3,3,1,2,0,2.0,123.05,0,2.0,9.0,123.05,2
16.0,12.0,4,1,2,1,5,1,0.0,266.27,0,0.0,16.0,266.27,0
14.0,9.0,5,4,3,2,4,0,3.0,153.09,0,3.0,14.0,153.09,0
13.0,8.0,3,3,5,1,5,0,2.0,133.77,0,2.0,13.0,133.77,2
9.0,12.0,5,3,3,1,2,0,7.0,127.41,0,7.0,9.0,127.41,1
17.0,8.0,3,0,3,2,6,1,2.0,202.09,0,2.0,17.0,202.09,0
16.0,12.0,4,1,1,1,5,1,0.0,266.27,0,0.0,16.0,266.27,0
19.0,9.0,3,1,3,0,4,0,9.0,274.65,0,9.0,19.0,274.65,3
16.0,14.0,3,3,2,2,1,0,7.0,124.55,0,7.0,16.0,124.55,1
6.0,31.0,3,2,3,0,2,0,1.0,145.39,0,1.0,6.0,145.39,2
14.0,12.0,4,2,4,2,7,1,2.0,160.32,0,2.0,14.0,160.32,0
8.0,13.0,4,3,1,1,2,0,1.0,126.9,0,1.0,8.0,126.9,2
9.0,16.0,3,0,1,2,2,0,7.0,199.8,0,7.0,9.0,199.8,1
18.0,13.0,3,0,5,1,3,0,0.0,197.24,0,0.0,18.0,197.24,0
0.0,8.0,3,2,1,1,1,0,2.0,142.27,0,2.0,0.0,142.27,2
9.0,7.0,3,4,3,1,2,0,1.0,112.23,0,1.0,9.0,112.23,2
9.0,10.0,3,3,1,1,2,0,0.0,119.51,0,0.0,9.0,119.51,2
3.0,13.0,5,4,4,1,3,0,1.0,153.04,0,1.0,3.0,153.04,2
4.0,25.0,4,4,3,2,3,0,5.0,151.32,0,5.0,4.0,151.32,2
11.0,7.0,5,2,3,1,3,0,8.0,184.93,0,8.0,11.0,184.93,1
1.0,29.0,4,4,3,0,6,1,2.0,146.32,1,2.0,1.0,146.32,2
16.0,30.0,3,0,5,2,7,1,2.0,204.48,1,2.0,16.0,204.48,0
7.0,16.0,1,2,1,1,2,0,2.0,147.24,0,2.0,7.0,147.24,2
5.0,19.0,4,4,1,1,10,1,3.0,164.29,0,3.0,5.0,164.29,2
1.0,25.0,4,2,3,0,2,1,3.0,171.14,1,3.0,1.0,171.14,2
4.0,10.0,4,4,3,1,3,0,1.0,145.83,0,1.0,4.0,145.83,2
15.0,12.0,3,0,5,1,10,0,7.0,233.48,0,7.0,15.0,233.48,3
9.0,16.0,3,3,4,1,2,0,0.0,120.08,0,0.0,9.0,120.08,2
8.0,10.0,3,2,3,2,2,1,1.0,142.49,0,1.0,8.0,142.49,2
0.0,14.0,3,3,5,1,2,1,0.0,123.98,1,0.0,0.0,123.98,2
2.0,23.0,4,0,5,2,2,0,9.0,179.88,0,9.0,2.0,179.88,1
5.0,12.0,3,2,3,2,2,0,7.0,150.1,0,7.0,5.0,150.1,1
0.0,26.0,3,0,3,1,4,0,0.0,198.24,1,0.0,0.0,198.24,2
1.0,19.0,5,4,5,1,3,0,1.0,145.33,1,1.0,1.0,145.33,2
11.0,31.0,4,0,4,0,4,0,3.0,220.61,0,3.0,11.0,220.61,0
2.0,9.0,3,2,3,0,2,0,2.0,155.61,0,2.0,2.0,155.61,2
11.0,9.0,3,2,3,2,4,1,2.0,143.17,0,2.0,11.0,143.17,2
11.0,7.0,4,0,1,1,4,1,3.0,261.03,0,3.0,11.0,261.03,3
15.0,8.0,3,3,3,1,1,1,0.0,126.96,0,0.0,15.0,126.96,0
4.0,34.0,4,2,2,1,9,0,8.0,178.04,0,8.0,4.0,178.04,1
19.0,9.0,4,2,4,1,2,0,8.0,173.05,0,8.0,19.0,173.05,1
0.0,14.0,3,3,3,0,2,0,2.0,126.1,1,2.0,0.0,126.1,2
10.0,13.0,3,0,3,2,5,0,2.0,236.64,0,2.0,10.0,236.64,0
3.0,16.0,4,4,3,1,11,0,3.0,154.74,0,3.0,3.0,154.74,2
7.0,30.0,4,0,1,2,3,1,13.0,259.58,0,13.0,7.0,259.58,1
21.0,12.0,4,5,3,1,6,0,2.0,308.0,0,2.0,21.0,308.0,3
19.0,8.0,3,1,3,1,7,0,1.0,278.61,0,1.0,19.0,278.61,3
4.0,9.0,5,2,1,1,3,0,9.0,166.52,0,9.0,4.0,166.52,1
21.0,9.0,4,2,4,1,9,0,1.0,174.78,0,1.0,21.0,174.78,0
1.0,36.0,6,2,5,2,10,0,3.0,174.69,1,3.0,1.0,174.69,2
19.0,24.0,3,2,3,1,3,0,8.0,148.1,0,8.0,19.0,148.1,1
51.0,7.0,2,2,3,0,2,0,9.0,174.0,0,9.0,51.0,174.0,0
13.0,8.0,1,2,4,0,2,0,7.0,142.44,0,7.0,13.0,142.44,1
8.0,31.0,4,2,2,2,5,0,2.0,136.81,0,2.0,8.0,136.81,2
12.0,7.0,5,2,1,2,6,0,3.0,211.86,0,3.0,12.0,211.86,0
15.0,32.0,3,1,4,1,6,0,8.0,235.25,0,8.0,15.0,235.25,3
1.0,7.0,4,4,3,2,2,0,6.0,145.58,1,6.0,1.0,145.58,2
0.0,11.0,3,4,1,2,2,0,0.0,110.51,0,0.0,0.0,110.51,2
8.0,22.0,4,0,4,2,2,0,3.0,186.06,0,3.0,8.0,186.06,2
22.0,13.0,3,0,4,1,4,0,7.0,204.66,0,7.0,22.0,204.66,0
1.0,16.0,3,2,3,2,4,0,7.0,136.6,0,7.0,1.0,136.6,1
9.0,15.0,4,2,3,1,3,0,10.0,166.48,0,10.0,9.0,166.48,1
3.0,9.0,4,2,1,1,3,0,3.0,213.53,0,3.0,3.0,213.53,2
12.0,17.0,3,0,2,0,2,0,7.0,176.54,1,7.0,12.0,176.54,1
19.0,14.0,4,4,3,0,6,1,3.0,169.77,0,3.0,19.0,169.77,0
19.0,27.0,4,2,3,2,10,0,2.0,173.5,0,2.0,19.0,173.5,0
26.0,13.0,1,1,3,1,4,0,3.0,248.14,0,3.0,26.0,248.14,3
20.0,10.0,4,0,4,1,9,1,10.0,203.33,0,10.0,20.0,203.33,1
9.0,14.0,4,4,3,1,3,0,1.0,149.04,0,1.0,9.0,149.04,2
13.0,15.0,3,2,3,1,4,0,7.0,139.75,0,7.0,13.0,139.75,1
17.0,30.0,5,4,3,2,3,0,4.0,137.08,0,4.0,17.0,137.08,0
8.0,17.0,4,4,3,2,3,1,3.0,154.36,1,3.0,8.0,154.36,2
7.0,14.0,3,3,4,1,2,1,3.0,123.42,1,3.0,7.0,123.42,2
1.0,22.0,4,4,1,2,3,0,1.0,137.32,0,1.0,1.0,137.32,2
12.0,24.0,3,2,3,2,1,0,7.0,145.34,0,7.0,12.0,145.34,1
9.0,7.0,4,0,4,0,3,0,7.0,197.95,0,7.0,9.0,197.95,1
2.0,14.0,3,3,3,2,2,0,0.0,126.42,0,0.0,2.0,126.42,2
4.0,9.0,4,4,4,1,3,0,1.0,149.76,0,1.0,4.0,149.76,2
29.0,8.0,2,1,1,1,4,0,1.0,272.32,0,1.0,29.0,272.32,3
1.0,14.0,4,4,3,0,3,1,3.0,153.86,1,3.0,1.0,153.86,2
20.0,20.0,4,2,4,2,8,0,10.0,180.62,0,10.0,20.0,180.62,1
1.0,31.0,2,4,5,2,3,0,1.0,135.91,1,1.0,1.0,135.91,2
10.0,7.0,4,2,1,1,2,0,11.0,164.74,0,11.0,10.0,164.74,1
1.0,7.0,4,2,4,0,2,1,5.0,188.49,0,5.0,1.0,188.49,2
9.0,9.0,5,0,4,1,4,0,3.0,227.74,0,3.0,9.0,227.74,0
4.0,30.0,4,2,5,2,2,0,8.0,168.12,0,8.0,4.0,168.12,1
4.0,11.0,3,2,3,1,2,0,2.0,183.46,0,2.0,4.0,183.46,2
10.0,6.0,4,2,3,1,2,0,7.0,159.93,0,7.0,10.0,159.93,1
13.0,7.0,3,1,5,1,3,0,16.0,268.23,0,16.0,13.0,268.23,3
1.0,17.0,5,4,5,2,8,1,1.0,149.04,1,1.0,1.0,149.04,2
8.0,6.0,3,0,4,1,2,0,6.0,172.95,0,6.0,8.0,172.95,1
11.0,14.0,1,3,3,1,2,0,3.0,126.1,0,3.0,11.0,126.1,2
1.0,16.0,4,4,2,2,3,0,3.0,151.1,0,3.0,1.0,151.1,2
15.0,15.0,3,4,1,2,2,0,8.0,136.73,0,8.0,15.0,136.73,1
24.0,9.0,3,0,3,1,3,0,3.0,231.16000000000005,0,3.0,24.0,231.16000000000005,0
30.0,7.0,4,4,5,0,4,0,1.0,145.66,0,1.0,30.0,145.66,0
1.0,25.0,2,2,3,1,4,0,3.0,187.32,0,3.0,1.0,187.32,2
1.0,16.0,4,4,5,2,3,0,3.0,152.28,0,3.0,1.0,152.28,2
20.0,10.0,4,1,3,1,5,0,10.0,299.65,0,10.0,20.0,299.65,3
0.0,18.0,3,2,1,2,4,1,7.0,145.81,1,7.0,0.0,145.81,1
1.0,23.0,4,4,4,1,4,1,3.0,148.73,1,3.0,1.0,148.73,2
6.0,22.0,3,2,1,1,2,1,2.0,153.68,0,2.0,6.0,153.68,2
17.0,13.0,5,2,3,2,3,1,9.0,165.81,0,9.0,17.0,165.81,1
7.0,9.0,4,4,1,2,2,0,3.0,150.0,0,3.0,7.0,150.0,2
17.0,22.0,5,1,3,1,3,0,12.0,301.03,0,12.0,17.0,301.03,3
13.0,7.0,3,2,1,1,5,0,3.0,165.13,0,3.0,13.0,165.13,0
5.0,14.0,4,0,5,1,4,0,3.0,221.37,0,3.0,5.0,221.37,2
0.0,8.0,4,4,1,2,2,0,0.0,111.02,1,0.0,0.0,111.02,2
16.0,33.0,3,0,5,0,9,0,1.0,208.2,0,1.0,16.0,208.2,0
1.0,36.0,6,2,5,2,10,0,3.0,174.69,1,3.0,1.0,174.69,2
17.0,17.0,5,2,3,1,3,0,1.0,177.57,0,1.0,17.0,177.57,0
9.0,7.0,6,4,1,1,3,0,2.0,154.77,0,2.0,9.0,154.77,2
14.0,16.0,4,4,4,1,10,1,1.0,161.17,0,1.0,14.0,161.17,0
4.0,9.0,5,4,5,2,2,0,8.0,174.68,0,8.0,4.0,174.68,1
9.0,23.0,4,2,4,1,3,0,3.0,155.07,0,3.0,9.0,155.07,2
8.0,9.0,4,2,3,2,4,0,3.0,165.33,0,3.0,8.0,165.33,2
7.0,7.0,3,0,1,2,2,0,1.0,198.88,0,1.0,7.0,198.88,2
1.0,30.0,5,0,5,1,3,0,11.0,198.36,1,11.0,1.0,198.36,1
19.0,33.0,5,2,5,1,3,0,6.0,168.85,0,6.0,19.0,168.85,0
1.0,33.0,4,2,1,1,3,1,9.0,181.17,1,9.0,1.0,181.17,1
8.0,7.0,5,0,5,0,11,0,3.0,229.82,1,3.0,8.0,229.82,2
6.0,20.0,3,3,4,1,2,0,6.0,127.56,0,6.0,6.0,127.56,1
13.0,12.0,3,1,3,2,8,0,13.0,232.37,0,13.0,13.0,232.37,1
13.0,8.0,1,2,3,1,6,0,8.0,163.77,0,8.0,13.0,163.77,1
12.0,10.0,4,0,3,1,2,0,3.0,231.09,0,3.0,12.0,231.09,0
10.0,20.0,4,4,4,0,5,0,5.0,146.43,0,5.0,10.0,146.43,2
1.0,30.0,5,2,3,1,3,0,9.0,160.4,0,9.0,1.0,160.4,1
4.0,16.0,3,0,3,1,5,0,3.0,210.31,0,3.0,4.0,210.31,2
8.0,31.0,4,0,4,1,4,0,8.0,209.03,0,8.0,8.0,209.03,1
6.0,11.0,4,4,4,0,4,0,3.0,164.31,0,3.0,6.0,164.31,2
5.0,14.0,3,3,5,2,2,0,2.0,124.39,0,2.0,5.0,124.39,2
17.0,32.0,5,0,1,1,7,0,1.0,232.98,0,1.0,17.0,232.98,0
22.0,11.0,5,0,3,2,9,0,9.0,234.99,0,9.0,22.0,234.99,3
8.0,16.0,3,4,2,1,2,0,2.0,139.17,0,2.0,8.0,139.17,2
7.0,14.0,3,3,3,1,2,1,6.0,125.79,0,6.0,7.0,125.79,1
21.0,10.0,3,0,1,2,2,0,8.0,178.98,0,8.0,21.0,178.98,0
0.0,16.0,4,0,5,1,10,0,0.0,203.06,1,0.0,0.0,203.06,2
0.0,9.0,3,2,3,1,1,0,2.0,149.99,0,2.0,0.0,149.99,2
0.0,7.0,4,2,3,2,2,0,2.0,146.17,0,2.0,0.0,146.17,2
16.0,12.0,4,5,3,0,8,0,1.0,308.03,0,1.0,16.0,308.03,3
13.0,17.0,4,0,3,2,9,0,3.0,259.64,0,3.0,13.0,259.64,3
9.0,13.0,3,3,5,2,4,1,3.0,121.66,1,3.0,9.0,121.66,2
19.0,32.0,4,5,4,2,5,0,1.0,305.61,0,1.0,19.0,305.61,3
12.0,7.0,5,2,2,2,6,0,3.0,211.86,0,3.0,12.0,211.86,0
1.0,28.0,2,4,2,2,3,0,3.0,151.78,0,3.0,1.0,151.78,2
24.0,7.0,4,5,4,1,5,1,8.0,306.72,0,8.0,24.0,306.72,3
18.0,27.0,4,4,4,2,3,0,4.0,159.2,0,4.0,18.0,159.2,0
18.0,15.0,2,4,2,0,4,1,3.0,153.18,0,3.0,18.0,153.18,0
9.0,30.0,4,3,3,2,6,1,3.0,120.28,1,3.0,9.0,120.28,2
16.0,11.0,4,5,2,0,3,0,16.0,317.32,0,16.0,16.0,317.32,3
5.0,15.0,4,0,1,1,3,0,10.0,232.93,0,10.0,5.0,232.93,1
9.0,14.0,1,2,1,1,5,0,3.0,125.71,0,3.0,9.0,125.71,2
10.0,9.0,4,2,4,1,6,1,1.0,194.62,0,1.0,10.0,194.62,2
0.0,9.0,4,3,3,2,2,0,0.0,132.3,0,0.0,0.0,132.3,2
20.0,14.0,4,0,3,1,8,0,8.0,233.45,0,8.0,20.0,233.45,3
3.0,9.0,4,4,4,1,2,0,5.0,152.03,0,5.0,3.0,152.03,2
3.0,17.0,5,2,3,2,11,0,5.0,183.69,0,5.0,3.0,183.69,2
16.0,15.0,4,4,3,2,6,0,1.0,164.68,0,1.0,16.0,164.68,0
9.0,23.0,5,0,4,2,3,0,3.0,211.06,0,3.0,9.0,211.06,2
11.0,36.0,4,0,4,0,3,1,10.0,243.49,1,10.0,11.0,243.49,3
16.0,9.0,4,1,5,1,2,0,8.0,301.65,0,8.0,16.0,301.65,3
1.0,7.0,2,0,4,2,3,0,8.0,199.46,1,8.0,1.0,199.46,1
1.0,7.0,4,0,5,0,3,0,8.0,199.12,0,8.0,1.0,199.12,1
15.0,12.0,2,4,3,0,4,1,4.0,146.27,0,4.0,15.0,146.27,0
5.0,11.0,3,2,4,0,2,0,3.0,165.24,0,3.0,5.0,165.24,2
22.0,13.0,3,0,4,1,4,0,7.0,204.66,0,7.0,22.0,204.66,0
1.0,9.0,4,2,3,2,3,1,5.0,169.78,0,5.0,1.0,169.78,2
8.0,22.0,4,2,5,2,3,0,7.0,186.25,0,7.0,8.0,186.25,1
1.0,11.0,5,4,1,1,2,0,5.0,156.62,0,5.0,1.0,156.62,2
1.0,15.0,5,4,4,2,3,0,1.0,137.61,1,1.0,1.0,137.61,2
1.0,24.0,4,4,3,1,2,1,1.0,152.41,1,1.0,1.0,152.41,2
22.0,9.0,4,2,5,0,5,0,2.0,147.89,0,2.0,22.0,147.89,0
1.0,7.0,5,4,3,1,3,0,4.0,145.07,0,4.0,1.0,145.07,2
11.0,31.0,4,0,4,1,4,0,3.0,220.61,0,3.0,11.0,220.61,0
1.0,14.0,4,4,4,2,3,1,1.0,149.72,1,1.0,1.0,149.72,2
9.0,24.0,3,2,2,2,3,0,9.0,177.79,0,9.0,9.0,177.79,1
10.0,19.0,4,2,3,1,11,1,2.0,171.63,0,2.0,10.0,171.63,2
0.0,6.0,3,3,4,2,2,1,4.0,132.02,1,4.0,0.0,132.02,2
0.0,28.0,4,3,4,1,2,0,0.0,128.63,1,0.0,0.0,128.63,2
5.0,7.0,5,4,5,1,3,0,3.0,147.18,0,3.0,5.0,147.18,2
1.0,35.0,5,2,5,2,5,0,4.0,167.84,1,4.0,1.0,167.84,2
10.0,25.0,4,4,1,2,3,0,8.0,146.53,0,8.0,10.0,146.53,1
9.0,7.0,3,3,5,2,3,0,2.0,120.8,0,2.0,9.0,120.8,2
13.0,10.0,3,5,3,0,2,0,9.0,290.33,0,9.0,13.0,290.33,3
5.0,18.0,4,4,1,1,5,1,3.0,148.56,0,3.0,5.0,148.56,2
31.0,10.0,2,4,5,1,6,1,1.0,151.7,0,1.0,31.0,151.7,0
13.0,22.0,3,3,3,1,10,0,0.0,135.44,0,0.0,13.0,135.44,2
1.0,15.0,4,4,3,2,3,0,1.0,144.04,1,1.0,1.0,144.04,2
0.0,6.0,3,3,1,2,2,1,8.0,126.86,1,8.0,0.0,126.86,1
8.0,14.0,3,3,3,0,2,0,0.0,124.04,0,0.0,8.0,124.04,2
1.0,31.0,5,4,3,2,7,1,4.0,145.28,1,4.0,1.0,145.28,2
15.0,10.0,5,2,4,1,4,0,3.0,214.38,0,3.0,15.0,214.38,0
18.0,16.0,4,4,5,0,3,1,2.0,150.59,0,2.0,18.0,150.59,0
13.0,25.0,4,2,3,2,2,0,8.0,170.34,0,8.0,13.0,170.34,1
23.0,6.0,3,1,2,1,10,0,3.0,273.99,0,3.0,23.0,273.99,3
6.0,6.0,1,2,4,0,2,1,2.0,154.88,0,2.0,6.0,154.88,2
16.0,8.0,3,3,1,2,1,0,8.0,135.39,0,8.0,16.0,135.39,1
5.0,9.0,4,4,3,1,2,0,3.0,155.67,0,3.0,5.0,155.67,2
1.0,15.0,5,2,5,2,8,0,3.0,178.26,1,3.0,1.0,178.26,2
11.0,13.0,2,2,5,1,6,1,8.0,184.74,0,8.0,11.0,184.74,1
23.0,14.0,5,0,3,2,10,0,1.0,170.0,0,1.0,23.0,170.0,0
1.0,36.0,4,2,3,1,7,0,1.0,168.06,0,1.0,1.0,168.06,2
4.0,30.0,3,2,1,2,3,0,4.0,152.38,0,4.0,4.0,152.38,2
9.0,17.0,3,3,4,0,2,0,2.0,122.44,0,2.0,9.0,122.44,2
26.0,14.0,3,1,1,1,6,0,3.0,218.36,0,3.0,26.0,218.36,0
10.0,19.0,5,0,1,2,2,0,3.0,213.58,0,3.0,10.0,213.58,0
3.0,9.0,4,2,3,0,3,0,3.0,171.49,0,3.0,3.0,171.49,2
30.0,21.0,3,1,3,1,3,1,2.0,257.87,0,2.0,30.0,257.87,3
0.0,14.0,3,3,4,2,1,0,2.0,124.22,1,2.0,0.0,124.22,2
16.0,8.0,3,2,1,1,2,0,7.0,156.75,0,7.0,16.0,156.75,1
6.0,19.0,3,3,2,2,4,0,2.0,134.52,0,2.0,6.0,134.52,2
13.0,15.0,3,4,4,1,9,1,0.0,136.17,0,0.0,13.0,136.17,2
9.0,8.0,3,3,1,1,2,0,2.0,120.14,0,2.0,9.0,120.14,2
31.0,10.0,5,4,2,0,5,0,1.0,146.77,0,1.0,31.0,146.77,0
1.0,16.0,4,4,5,0,3,0,3.0,150.0,0,3.0,1.0,150.0,2
11.0,28.0,4,4,2,0,7,0,1.0,154.73,0,1.0,11.0,154.73,2
16.0,33.0,1,4,4,1,6,0,2.0,148.76,0,2.0,16.0,148.76,0
25.0,7.0,5,0,5,2,5,0,9.0,199.84,0,9.0,25.0,199.84,0
8.0,24.0,3,0,1,2,3,0,2.0,193.62,0,2.0,8.0,193.62,2
4.0,13.0,3,2,2,1,5,0,7.0,175.47,0,7.0,4.0,175.47,1
2.0,8.0,4,4,1,1,3,0,4.0,145.44,0,4.0,2.0,145.44,2
24.0,6.0,3,3,2,0,2,0,0.0,127.23,0,0.0,24.0,127.23,0
8.0,31.0,4,4,3,1,5,1,1.0,156.61,1,1.0,8.0,156.61,2
14.0,16.0,3,2,2,2,8,0,10.0,162.3,0,10.0,14.0,162.3,1
22.0,14.0,4,1,4,1,7,0,3.0,231.2,0,3.0,22.0,231.2,0
12.0,9.0,4,0,4,2,9,0,1.0,198.51,0,1.0,12.0,198.51,0
10.0,22.0,6,2,1,1,3,0,12.0,179.06,0,12.0,10.0,179.06,1
4.0,14.0,3,0,2,1,2,0,9.0,207.93,0,9.0,4.0,207.93,1
10.0,9.0,4,4,3,2,6,0,10.0,150.19,0,10.0,10.0,150.19,1
